Data,referencia,tipo_atividade,enviado_por,Idioma,arquivos_em,laudas,Início,Término,num_docs,tipo_documento,ano_planilha,mes_aba,mes_num
26/03/2024,27229,CQ,Raissa,Italiano,Word - PDF,190966.0,16:00:00,17:00:00,57,Certidões,2024,Março 2024,3
27/03/2024,27316,CQ,Raissa,Italiano,Word - PDF,28344.0,09:00:00,10:00:00,7,Docs Diversos,2024,Março 2024,3
27/03/2024,27577,CQ,Raissa,Italiano,Word - PDF,19591.0,10:13:00,11:00:00,6,Certidões,2024,Março 2024,3
27/03/2024,27629,CQ,Raissa,Italiano,Word - PDF,22791.0,11:05:00,12:00:00,4,Procurações,2024,Março 2024,3
27/03/2024,27275,CQ,Raissa,Italiano,Word - PDF,220257.0,13:15:00,16:00:00,59,Certidões,2024,Março 2024,3
01/04/2024,27627,CQ,Raissa,Italiano,Word - PDF,68661.0,16:18:00,10:40:00,17,Certidões,2024,Abril 2024,4
02/04/2024,27425,CQ,Raissa,Italiano,Word - PDF,61288.0,10:42:00,14:50:00,14,Certidões,2024,Abril 2024,4
02/04/2024,27699,CQ,Raissa,Italiano,Word - PDF,61894.0,14:53:00,16:40:00,14,Certidões,2024,Abril 2024,4
02/04/2024,27721,CQ,Raissa,Italiano,Word - PDF,11187.0,16:45:00,17:30:00,4,Procurações,2024,Abril 2024,4
03/04/2024,27585,CQ,Raissa,Italiano,Word - PDF,46635.0,09:00:00,10:40:00,15,Certidões,2024,Abril 2024,4
03/04/2024,27754,CQ,Raissa,Italiano,Word - PDF,66562.0,10:45:00,15:06:00,15,Certidões,2024,Abril 2024,4
03/04/2024,27651,CQ,Raissa,Italiano,Word - PDF,36441.0,15:25:00,16:22:00,11,Certidões,2024,Abril 2024,4
03/04/2024,27619,CQ,Raissa,Italiano,Word - PDF,75813.0,16:33:00,09:33:00,20,Certidões,2024,Abril 2024,4
04/04/2024,27783,CQ,Raissa,Italiano,Word - PDF,56642.0,11:05:00,14:00:00,13,Certidões,2024,Abril 2024,4
04/04/2024,27781,CQ,Raissa,Italiano,Word - PDF,45491.0,14:42:00,15:50:00,12,Certidões,2024,Abril 2024,4
04/04/2024,27854,Revisãoar,Raissa,Italiano,Word - PDF,7074.0,16:01:00,16:20:00,2,Certidões,2024,Abril 2024,4
04/04/2024,27885,Revisãoar,Raissa,Italiano,Word - PDF,3280.0,16:21:00,16:40:00,2,CNH,2024,Abril 2024,4
05/04/2024,27835,CQ,Raissa,Italiano,Word - PDF,39790.0,09:40:00,11:07:00,12,Certidões,2024,Abril 2024,4
05/04/2024,27881,Revisãoar,Raissa,Inglês,Word - PDF,23279.0,11:15:00,13:15:00,7,Docs Diversos,2024,Abril 2024,4
05/04/2024,27775,Revisãoar,Raissa,Italiano,Word - PDF,13701.0,13:28:00,14:11:00,3,Processo de Divórcio,2024,Abril 2024,4
05/04/2024,27917,Revisãoar,Raissa,Inglês,Word - PDF,9759.0,14:12:00,14:43:00,3,Docs Diversos,2024,Abril 2024,4
05/04/2024,27801,Revisãoar,Raissa,Italiano,Word - PDF,7545.0,14:44:00,15:23:00,2,CNH,2024,Abril 2024,4
05/04/2024,27887,Revisãoar,Raissa,Português,Word - PDF,1344.0,15:25:00,15:30:00,1,Doc Diverso,2024,Abril 2024,4
05/04/2024,27877,Revisãoar,Raissa,Inglês,Word - PDF,6116.0,15:32:00,16:03:00,1,Histórico Escolar,2024,Abril 2024,4
05/04/2024,27625,CQ,Raissa,Italiano,Word - PDF,53761.0,16:05:00,10:00:00,18,Certidões,2024,Abril 2024,4
08/04/2024,27661,CQ,Elis,Italiano,Word - PDF,42883.0,11:20:00,14:09:00,12,Certidões,2024,Abril 2024,4
08/04/2024,27745,CQ,Elis,Inglês,Word - PDF,4512.0,14:10:00,16:16:00,8,Docs Diversos,2024,Abril 2024,4
08/04/2024,27954,Revisãoar,Elis,Italiano,Word - PDF,4512.0,17:20:00,17:40:00,1,Certidão,2024,Abril 2024,4
08/04/2024,27769,CQ,Elis,Italiano,Word - PDF,40387.0,17:42:00,10:50:00,14,Certidões,2024,Abril 2024,4
09/04/2024,27809,CQ,Elis,Inglês,Word - PDF,12719.0,10:51:00,11:35:00,7,Docs Diversos,2024,Abril 2024,4
09/04/2024,27624,CQ,Elis,Italiano,Word - PDF,41494.0,11:36:00,15:16:00,11,Certidões,2024,Abril 2024,4
09/04/2024,27853,CQ,Elis,Italiano,Word - PDF,51014.0,15:20:00,17:20:00,15,Certidões,2024,Abril 2024,4
10/04/2024,27857,CQ,Elis,Inglês,Word - PDF,28916.0,09:00:00,10:08:00,9,Certidões,2024,Abril 2024,4
10/04/2024,27886,CQ,Elis,Inglês,Word - PDF,19933.0,11:15:00,13:15:00,7,Docs Diversos,2024,Abril 2024,4
10/04/2024,27875,CQ,Elis,Italiano,Word - PDF,43276.0,13:20:00,15:55:00,13,Certidões,2024,Abril 2024,4
10/04/2024,28033,Revisãoar,Elis,Italiano,Word - PDF,84575.0,16:55:00,13:40:00,18,Certidões,2024,Abril 2024,4
11/04/2024,27684,CQ,Elis,Italiano,Word - PDF,55817.0,14:20:00,17:18:00,32,Certidões,2024,Abril 2024,4
12/04/2024,27813,Revisãoar,Elis,Italiano,Word - PDF,24894.0,09:45:00,13:35:00,10,Certidões,2024,Abril 2024,4
12/04/2024,28130,Revisãoar,Elis,Italiano,Word - PDF,23406.0,14:00:00,15:11:00,8,Certidões,2024,Abril 2024,4
12/04/2024,27869,CQ,Elis,Italiano,Word - PDF,77233.0,15:23:00,18:00:00,23,Certidões,2024,Abril 2024,4
15/04/2024,27883,CQ,Elis,Italiano,Word - PDF,94947.0,10:20:00,16:00:00,28,Certidões,2024,Abril 2024,4
15/04/2024,28135,Revisãoar,Elis,Espanhol,Word - PDF,15088.0,16:27:00,17:12:00,3,Procurações,2024,Abril 2024,4
15/04/2024,28112,Revisãoar,Elis,Inglês,Word - PDF,2516.0,17:15:00,17:25:00,2,Certificados,2024,Abril 2024,4
15/04/2024,28149,Revisãoar,Elis,Português,Word - PDF,4833.0,17:26:00,17:47:00,1,Procuração,2024,Abril 2024,4
16/04/2024,28150,Revisãoar,Elis,Italiano,Word - PDF,6216.0,09:00:00,09:26:00,2,Certidões,2024,Abril 2024,4
16/04/2024,28167,Revisãoar,Elis,Inglês,Word - PDF,4496.0,09:28:00,09:49:00,2,Certidões,2024,Abril 2024,4
16/04/2024,28095,CQ,Elis,Espanhol,Word - PDF,19251.0,09:50:00,11:23:00,4,Certidões,2024,Abril 2024,4
16/04/2024,27873,Revisãoar,Elis,Português,Word - PDF,101505.0,11:24:00,16:57:00,1,Contrato,2024,Abril 2024,4
16/04/2024,28221,Revisãoar,Elis,Português,Word - PDF,1882.0,17:00:00,17:42:00,1,Transcrição de nascimento,2024,Abril 2024,4
17/04/2024,28025,CQ,Elis,Inglês,Word - PDF,133522.0,09:20:00,16:45:00,33,Docs Diversos,2024,Abril 2024,4
17/04/2024,28074,CQ,Elis,Italiano,Word - PDF,39272.0,16:45:00,09:40:00,12,Certidões,2024,Abril 2024,4
18/04/2024,28039,CQ,Ana,Italiano,Word - PDF,67585.0,10:06:00,14:16:00,18,Certidões,2024,Abril 2024,4
18/04/2024,28258,Revisãoar,Elis,Inglês,Word - PDF,2131.0,14:36:00,14:41:00,1,Laudo Predial,2024,Abril 2024,4
18/04/2024,28286,Revisãoar,Elis,Italiano,Word - PDF,2860.0,14:42:00,14:46:00,1,Certidão,2024,Abril 2024,4
18/04/2024,28315,Revisãoar,Elis,Inglês,Word - PDF,3350.0,14:47:00,15:10:00,1,CIS,2024,Abril 2024,4
18/04/2024,28241,Revisãoar,Elis,Italiano,Word - PDF,16535.0,15:15:00,16:15:00,3,Procurações,2024,Abril 2024,4
18/04/2024,28154,Revisãoar,Ana,Inglês,Word - PDF,23801.0,16:33:00,17:27:00,1,Ata de Reunião,2024,Abril 2024,4
18/04/2024,27959,CQ,Elis,Italiano,Word - PDF,93408.0,17:35:00,12:15:00,23,Certidões,2024,Abril 2024,4
19/04/2024,28259,Revisãoar,Elis,Italiano,Word - PDF,47534.0,13:15:00,17:20:00,9,Certidões,2024,Abril 2024,4
22/04/2024,28004,CQ,Elis,Inglês,Word - PDF,24288.0,09:00:00,10:30:00,18,Docs Diversos,2024,Abril 2024,4
22/04/2024,28341,Revisãoar,Elis,Italiano,Word - PDF,4904.0,10:48:00,11:18:00,2,CNN,2024,Abril 2024,4
22/04/2024,28278,Revisãoar,Elis,Italiano,Word - PDF,38662.0,11:20:00,15:00:00,8,Certidões,2024,Abril 2024,4
22/04/2024,28248,CQ,Elis,Italiano,Word - PDF,41503.0,15:05:00,17:05:00,10,Certidões,2024,Abril 2024,4
23/04/2024,28327,CQ,Elis,Italiano,Word - PDF,66132.0,10:10:00,15:00:00,18,Certidões,2024,Abril 2024,4
23/04/2024,28156,Revisãoar,Elis,Italiano,Word - PDF,34882.0,15:05:00,17:00:00,9,Certidões,2024,Abril 2024,4
23/04/2024,27720,CQ,Elis,Italiano,Word - PDF,135920.0,09:00:00,17:00:00,40,Certidões,2024,Abril 2024,4
25/04/2024,28368,CQ,Elis,Italiano,Word - PDF,84233.0,09:00:00,15:00:00,15,Certidões,2024,Abril 2024,4
26/04/2024,28339,CQ,Elis,Italiano,Word - PDF,145673.0,09:10:00,17:00:00,42,Certidões,2024,Abril 2024,4
26/04/2024,28511,Revisãoar,Elis,Italiano,Word - PDF,18083.0,17:33:00,09:40:00,3,Certidões,2024,Abril 2024,4
29/04/2024,28516,CQ,Elis,Inglês,Word - PDF,32855.0,09:41:00,11:05:00,1,TCC,2024,Abril 2024,4
29/04/2024,28284,CQ,Elis,Inglês,Word - PDF,220757.0,11:10:00,17:00:00,1,TCC,2024,Abril 2024,4
29/04/2024,28513,CQ,Elis,Italiano,Word - PDF,87526.0,17:01:00,12:15:00,24,Certidões,2024,Abril 2024,4
30/04/2024,28379,Revisãoar,Elis,Italiano,Word - PDF,25761.0,13:15:00,14:33:00,11,Certidões,2024,Abril 2024,4
30/04/2024,28626,Revisãoar,Elis,Italiano,Word - PDF,4575.0,14:57:00,15:21:00,1,Procuração,2024,Abril 2024,4
30/04/2024,28624,Revisãoar,Marcella,Inglês,Word - PDF,1750.0,15:32:00,16:01:00,1,Holerite,2024,Abril 2024,4
30/04/2024,28656,Revisãoar,Marcella,Italiano,Word - PDF,5264.0,16:13:00,16:55:00,1,Procuração,2024,Abril 2024,4
30/04/2024,28505,CQ,Elis,Italiano,Word - PDF,46727.0,17:00:00,10:35:00,14,Certidões,2024,Abril 2024,4
02/05/2024,28313,None,Elis,Italiano,Word - PDF,99299.0,11:43:00,17:15:00,30,Certidões,2024,Maio 2024,5
03/05/2024,28579,None,Elis,Inglês,Word - PDF,72092.0,09:27:00,13:30:00,25,Docs Diversos,2024,Maio 2024,5
03/05/2024,28752,None,Marcella,Português,Word - PDF,0.575,15:00:00,15:03:00,1,Docs Diversos,2024,Maio 2024,5
03/05/2024,28608,None,Elis,Italiano,Word - PDF,27694.0,16:00:00,11:13:00,9,Certidões,2024,Maio 2024,5
06/05/2024,28569,None,Elis,Italiano,Word - PDF,21520.0,11:15:00,14:15:00,10,Certidões,2024,Maio 2024,5
06/05/2024,28577,None,Elis,Inglês,Word - PDF,20318.0,14:45:00,11:20:00,88,Docs Diversos,2024,Maio 2024,5
07/05/2024,28674,None,Elis,Italiano,Word - PDF,10840.0,11:40:00,13:55:00,3,Docs Diversos,2024,Maio 2024,5
07/05/2024,28765,None,Elis,Inglês,Word - PDF,6501.0,13:56:00,14:53:00,2,Histórico Escolar,2024,Maio 2024,5
07/05/2024,28827,None,Elis,Inglês,Word - PDF,3234.0,15:00:00,15:30:00,1,Doc Diverso,2024,Maio 2024,5
07/05/2024,28836,None,Elis,Inglês,Word - PDF,2506.0,15:45:00,16:37:00,1,Doc Diverso,2024,Maio 2024,5
08/05/2024,28741,None,Elis,Italiano,Word - PDF,35669.0,09:40:00,14:05:00,9,Certidões,2024,Maio 2024,5
08/05/2024,28717,None,Elis,Italiano,Word - PDF,48409.0,14:52:00,17:30:00,7,Contratos de Locação,2024,Maio 2024,5
08/05/2024,28722,None,Elis,Italiano,Word - PDF,59888.0,17:37:00,11:47:00,18,Certidões,2024,Maio 2024,5
09/05/2024,28786,None,Elis,Italiano,Word - PDF,37466.0,12:00:00,15:08:00,11,Certidões,2024,Maio 2024,5
09/05/2024,28802,None,Elis,Italiano,Word - PDF,15634.0,15:16:00,17:06:00,11,Certidões,2024,Maio 2024,5
09/05/2024,28843,None,Rebecca,Inglês,Word - PDF,9144.0,17:28:00,17:50:00,2,Histórico Escolar,2024,Maio 2024,5
10/05/2024,28896,None,Marcella,Italiano,Word - PDF,4942.0,09:05:00,09:38:00,1,Certidão,2024,Maio 2024,5
10/05/2024,28814,None,Marcella,Italiano,Word - PDF,38953.0,09:44:00,11:03:00,11,Certidões,2024,Maio 2024,5
10/05/2024,28861,None,Marcella,Italiano,Word - PDF,32977.0,11:05:00,13:55:00,10,Certidões,2024,Maio 2024,5
10/05/2024,28866,None,Marcella,Italiano,Word - PDF,39124.0,14:01:00,15:38:00,10,Certidões,2024,Maio 2024,5
10/05/2024,28865,None,Elis,Italiano,Word - PDF,42050.0,15:47:00,17:40:00,10,Certidões,2024,Maio 2024,5
13/05/2024,28924,None,Marcella,Italiano,Word - PDF,7388.0,09:08:00,09:41:00,2,Divórcio,2024,Maio 2024,5
13/05/2024,28762,None,Elis,Inglês,Word - PDF,133882.0,09:43:00,17:22:00,29,Docs Diversos,2024,Maio 2024,5
13/05/2024,29015,None,Marcella,Italiano,Word - PDF,3338.0,14:00:00,14:15:00,1,Procuração,2024,Maio 2024,5
13/05/2024,29041,None,Elis,Italiano,Word - PDF,5284.0,17:30:00,17:40:00,1,Certidão,2024,Maio 2024,5
14/05/2024,28663,None,Marcella,Italiano,Word - PDF,173034.0,17:41:00,17:04:00,53,Certidões,2024,Maio 2024,5
15/05/2024,29054,None,Marcella,Português,Word - PDF,1191.0,09:00:00,09:19:00,1,Extrato de Nascimento,2024,Maio 2024,5
15/05/2024,28735,None,Elis,Italiano,Word - PDF,47278.0,09:20:00,11:43:00,15,Certidões,2024,Maio 2024,5
15/05/2024,28992,None,Elis,Italiano,Word - PDF,45442.0,13:20:00,16:00:00,11,Certidões,2024,Maio 2024,5
15/05/2024,28967,None,Bia,Italiano,Word - PDF,23234.0,16:00:00,17:07:00,5,Certidões,2024,Maio 2024,5
15/05/2024,29091,None,Elis,Italiano,Word - PDF,4942.0,17:15:00,17:36:00,1,Certidão,2024,Maio 2024,5
16/05/2024,28792,None,Elis,Italiano,Word - PDF,81531.0,09:20:00,15:55:00,24,Certidões,2024,Maio 2024,5
16/05/2024,29056,None,Elis,Italiano,Word - PDF,66225.0,16:15:00,17:35:00,17,Certidões,2024,Maio 2024,5
17/05/2024,28672,None,Elis,Italiano,Word - PDF,54916.0,09:00:00,13:50:00,19,Certidões,2024,Maio 2024,5
17/05/2024,29207,None,Marcella,Italiano,Word - PDF,2629.0,14:07:00,14:25:00,1,CNN,2024,Maio 2024,5
17/05/2024,29216,None,Marcella,Inglês,Word - PDF,2069.0,14:30:00,14:45:00,1,Certidão,2024,Maio 2024,5
17/05/2024,29070,None,Elis,Italiano,Word - PDF,43130.0,14:50:00,16:30:00,10,Certidões,2024,Maio 2024,5
20/05/2024,29133,None,Elis,Italiano,Word - PDF,70546.0,09:32:00,13:30:00,19,Certidões,2024,Maio 2024,5
20/05/2024,29229,None,Marcella,Inglês,Word - PDF,3992.0,14:38:00,14:52:00,1,Histórico Escolar,2024,Maio 2024,5
20/05/2024,29124,None,Elis,Italiano,Word - PDF,17773.0,14:55:00,16:30:00,6,Certidões,2024,Maio 2024,5
20/05/2024,29096,None,Elis,Italiano,Word - PDF,27630.0,16:42:00,17:41:00,9,Certidões,2024,Maio 2024,5
21/05/2024,29200,None,Elis,Italiano,Word - PDF,64883.0,09:15:00,11:42:00,15,Certidões,2024,Maio 2024,5
21/05/2024,29198,None,Elis,Italiano,Word - PDF,45516.0,11:45:00,15:27:00,10,Certidões,2024,Maio 2024,5
21/05/2024,29320,None,Marcella,Italiano,Word - PDF,3938.0,12:03:00,12:25:00,1,Procuração,2024,Maio 2024,5
21/05/2024,29199,None,Elis,Italiano,Word - PDF,41564.0,15:30:00,18:00:00,10,Certidões,2024,Maio 2024,5
22/05/2024,29241,None,Marcella,Italiano,Word - PDF,19231.0,09:15:00,10:25:00,1,Procuração,2024,Maio 2024,5
22/05/2024,28926,None,Marcella,Italiano,Word - PDF,125585.0,10:26:00,15:49:00,21,Certidões,2024,Maio 2024,5
22/05/2024,29035,None,Marcella,Italiano,Word - PDF,55683.0,15:49:00,10:06:00,22,Certidões,2024,Maio 2024,5
23/05/2024,29053,None,Elis,Italiano,Word - PDF,87516.0,10:08:00,16:10:00,31,Certidões,2024,Maio 2024,5
23/05/2024,29245,None,Elis,Italiano,Word - PDF,48084.0,16:16:00,17:50:00,15,Certidões,2024,Maio 2024,5
24/05/2024,29081,None,Elis,Italiano,Word - PDF,112685.0,10:20:00,16:06:00,32,Certidões,2024,Maio 2024,5
24/05/2024,29344,None,Natália,Italiano,Word - PDF,5497.0,17:19:00,17:34:00,1,Certidão,2024,Maio 2024,5
27/05/2024,28974,None,Marcella,Italiano,Word - PDF,88768.0,09:00:00,16:31:00,56,Certidões,2024,Maio 2024,5
27/05/2024,29487,None,Marcella,Italiano,Word - PDF,8791.0,16:40:00,17:18:00,3,Certidões,2024,Maio 2024,5
27/05/2024,29342,None,Iara,Italiano,Word - PDF,2317.0,17:25:00,17:35:00,1,Certidão,2024,Maio 2024,5
28/05/2024,29104,None,Marcella,Italiano,Word - PDF,106316.0,09:06:00,15:11:00,40,Certidões,2024,Maio 2024,5
28/05/2024,29522,None,Marcella,Inglês,Word - PDF,5131.0,15:49:00,16:26:00,1,Certificado,2024,Maio 2024,5
28/05/2024,29269,None,Marcella,Italiano,Word - PDF,110899.0,16:30:00,14:35:00,35,Certidões,2024,Maio 2024,5
29/05/2024,29465,None,Marcella,Italiano,Word - PDF,49620.0,14:36:00,17:44:00,10,Certidões,2024,Maio 2024,5
29/05/2024,29508,None,Joyce,Italiano,Word - PDF,4354.0,17:15:00,17:35:00,1,Certidão,2024,Maio 2024,5
31/05/2024,29339,None,Marcella,Italiano,Word - PDF,74094.0,09:06:00,15:00:00,32,Certidões,2024,Maio 2024,5
31/05/2024,29456,None,Marcella,Italiano,Word - PDF,3216.0,15:00:00,15:31:00,1,Certidão,2024,Maio 2024,5
31/05/2024,29459,None,Aline,Italiano,Word - PDF,19983.0,15:37:00,16:24:00,5,Certidões,2024,Maio 2024,5
31/05/2024,29576,None,Marcella,Italiano,Word - PDF,33855.0,16:30:00,10:00:00,10,Certidões,2024,Maio 2024,5
03/06/2024,29206,None,,Italiano,WORD - PDF,133039.0,,17:00:00,57,,2024,Junho 2024,6
03/06/2024,29266,None,,Italiano,WORD - PDF,3681.0,,17:29:00,1,,2024,Junho 2024,6
04/06/2024,28959,None,,Italiano,WORD - PDF,168616.0,,16:15:00,56,,2024,Junho 2024,6
04/06/2024,29665,None,,Italiano,WORD - PDF,9100.0,,17:00:00,2,,2024,Junho 2024,6
04/06/2024,29707,None,,Italiano,WORD - PDF,3365.0,,17:26:00,1,,2024,Junho 2024,6
05/06/2024,29549,None,,Italiano,WORD - PDF,40602.0,,11:00:00,11,,2024,Junho 2024,6
05/06/2024,29628,None,,Italiano,WORD - PDF,27676.0,,12:15:00,8,,2024,Junho 2024,6
05/06/2024,29709,None,,Italiano,WORD - PDF,2873.0,,13:40:00,1,,2024,Junho 2024,6
05/06/2024,29325,None,,Italiano,WORD - PDF,84729.0,,16:00:00,26,,2024,Junho 2024,6
05/06/2024,29765,None,,Italiano,WORD - PDF,1713.0,,17:29:00,1,,2024,Junho 2024,6
06/06/2024,29727,None,,Português,WORD - PDF,1814.0,,09:29:00,1,,2024,Junho 2024,6
06/06/2024,29739,None,,Italiano,WORD - PDF,1741.0,,09:42:00,1,,2024,Junho 2024,6
06/06/2024,29670,None,,Italiano,WORD - PDF,15760.0,,10:29:00,1,,2024,Junho 2024,6
06/06/2024,29756,None,,Italiano,WORD - PDF,2291.0,,10:45:00,1,,2024,Junho 2024,6
06/06/2024,29735,None,,Inglês,WORD - PDF,6158.0,,11:17:00,1,,2024,Junho 2024,6
06/06/2024,29782,None,,Italiano,WORD - PDF,2321.0,,13:59:00,1,,2024,Junho 2024,6
06/06/2024,29687,None,,Italiano,WORD - PDF,27831.0,,15:30:00,8,,2024,Junho 2024,6
06/06/2024,29787,None,,Português,WORD - PDF,3376.0,,15:46:00,1,,2024,Junho 2024,6
06/06/2024,29745,None,,Italiano,WORD - PDF,6529.0,,16:19:00,1,,2024,Junho 2024,6
06/06/2024,29785,None,,Italiano,WORD - PDF,4076.0,,16:45:00,3,,2024,Junho 2024,6
06/06/2024,29737,None,,Espanhol,WORD - PDF,11655.0,,17:28:00,3,,2024,Junho 2024,6
07/06/2024,29809,None,,Italiano,WORD - PDF,5485.0,,13:35:00,1,,2024,Junho 2024,6
07/06/2024,29772,None,,Italiano,WORD - PDF,5963.0,,13:53:00,1,,2024,Junho 2024,6
07/06/2024,29823,None,,Italiano,WORD - PDF,3289.0,,14:27:00,1,,2024,Junho 2024,6
07/06/2024,29742,None,,Italiano,WORD - PDF,37552.0,,15:41:00,10,,2024,Junho 2024,6
07/06/2024,29828,None,,Português,WORD - PDF,1159.0,,15:59:00,1,,2024,Junho 2024,6
07/06/2024,29813,None,,Inglês,WORD - PDF,3166.0,,16:10:00,1,,2024,Junho 2024,6
07/06/2024,29 640,None,,Italiano,WORD - PDF,12453.0,,17:00:00,2,,2024,Junho 2024,6
07/06/2024,29775,None,,Italiano,WORD - PDF,4379.0,,17:20:00,1,,2024,Junho 2024,6
10/06/2024,29541,None,,Italiano,WORD - PDF,54463.0,,12:15:00,21,,2024,Junho 2024,6
10/06/2024,29685,None,,Italiano,WORD - PDF,54285.0,,16:38:00,19,,2024,Junho 2024,6
10/06/2024,29827,None,,Italiano,WORD - PDF,5856.0,,17:17:00,2,,2024,Junho 2024,6
11/06/2024,29663,None,,Italiano,WORD - PDF,125138.0,,15:45:00,30,,2024,Junho 2024,6
11/06/2024,29754,None,,Italiano,WORD - PDF,36670.0,,10:05:00,13,,2024,Junho 2024,6
12/06/2024,29902,None,,Italiano,WORD - PDF,1494.0,,10:17:00,1,,2024,Junho 2024,6
12/06/2024,29593,None,,Italiano,WORD - PDF,91812.0,,16:07:00,25,,2024,Junho 2024,6
12/06/2024,29973,None,,Italiano,WORD - PDF,2954.0,,16:27:00,1,,2024,Junho 2024,6
12/06/2024,29583,None,,Italiano,WORD - PDF,81376.0,,11:35:00,21,,2024,Junho 2024,6
13/06/2024,29595,None,,Italiano,WORD - PDF,37749.0,,14:40:00,10,,2024,Junho 2024,6
13/06/2024,29642,None,,Italiano,WORD - PDF,28230.0,,17:21:00,28,,2024,Junho 2024,6
13/06/2024,29926,None,,Italiano,WORD - PDF,0.896,,17:40:00,1,,2024,Junho 2024,6
14/06/2024,29834,None,,Italiano,WORD - PDF,80814.0,,13:40:00,24,,2024,Junho 2024,6
14/06/2024,30001,None,,Italiano,WORD - PDF,2112.0,,13:56:00,1,,2024,Junho 2024,6
14/06/2024,29746,None,,Italiano,WORD - PDF,32026.0,,15:50:00,13,,2024,Junho 2024,6
14/06/2024,29752,None,,Italiano,WORD - PDF,31745.0,,09:28:00,12,,2024,Junho 2024,6
17/06/2024,29704,None,,Italiano,WORD - PDF,80210.0,,14:00:00,22,,2024,Junho 2024,6
17/06/2024,29956,None,,Italiano,WORD - PDF,40345.0,,16:30:00,10,,2024,Junho 2024,6
17/06/2024,29960,None,,Italiano,WORD - PDF,17533.0,,18:00:00,10,,2024,Junho 2024,6
18/06/2024,29713,None,,Inglês,WORD - PDF,201975.0,,17:40:00,69,,2024,Junho 2024,6
19/06/2024,29788,None,,Italiano,WORD - PDF,118634.0,,16:00:00,40,,2024,Junho 2024,6
19/06/2024,30207,None,,Italiano,WORD - PDF,2545.0,,16:36:00,1,,2024,Junho 2024,6
19/06/2024,30195,None,,Italiano,WORD - PDF,4059.0,,16:57:00,1,,2024,Junho 2024,6
19/06/2024,30228,None,,Italiano,WORD - PDF,1773.0,,17:18:00,1,,2024,Junho 2024,6
19/06/2024,30199,None,,Italiano,WORD - PDF,1893.0,,17:29:00,1,,2024,Junho 2024,6
19/06/2024,30222,None,,Inglês,WORD - PDF,6319.0,,17:53:00,2,,2024,Junho 2024,6
20/06/2024,30114,None,,Italiano,WORD - PDF,37540.0,,10:32:00,12,,2024,Junho 2024,6
20/06/2024,30171,None,,Português,WORD - PDF,15946.0,,11:37:00,2,,2024,Junho 2024,6
20/06/2024,30086,None,,Italiano,WORD - PDF,8587.0,,11:55:00,2,,2024,Junho 2024,6
20/06/2024,30119,None,,Italiano,WORD - PDF,11970.0,,13:20:00,2,,2024,Junho 2024,6
20/06/2024,30245,None,,Português,WORD - PDF,0.992,,13:29:00,1,,2024,Junho 2024,6
20/06/2024,30233,None,,Italiano,WORD - PDF,2992.0,,13:45:00,1,,2024,Junho 2024,6
20/06/2024,30177,None,,Inglês,WORD - PDF,1066.0,,13:50:00,1,,2024,Junho 2024,6
20/06/2024,30184,None,,Italiano,WORD - PDF,3346.0,,14:10:00,1,,2024,Junho 2024,6
20/06/2024,30239,None,,Italiano,WORD - PDF,2361.0,,14:42:00,1,,2024,Junho 2024,6
20/06/2024,30115,None,,Italiano,WORD - PDF,41518.0,,16:31:00,10,,2024,Junho 2024,6
20/06/2024,30192,None,,Italiano,WORD - PDF,15613.0,,17:05:00,3,,2024,Junho 2024,6
21/06/2024,30004,None,,Italiano,WORD - PDF,112866.0,,15:04:00,27,,2024,Junho 2024,6
21/06/2024,30166,None,,Inglês,WORD - PDF,3227.0,,10:30:00,2,,2024,Junho 2024,6
21/06/2024,30157,None,,Italiano,WORD - PDF,7195.0,,15:28:00,3,,2024,Junho 2024,6
21/06/2024,30158,None,,Italiano,WORD - PDF,6162.0,,16:12:00,2,,2024,Junho 2024,6
21/06/2024,30216,None,,Português,WORD - PDF,3028.0,,16:32:00,1,,2024,Junho 2024,6
21/06/2024,30271,None,,Italiano,WORD - PDF,3261.0,,16:46:00,1,,2024,Junho 2024,6
21/06/2024,30151,None,,Inglês,WORD - PDF,7714.0,,17:20:00,1,,2024,Junho 2024,6
24/06/2024,30174,None,,Português,WORD - PDF,207698.0,,17:45:00,10,,2024,Junho 2024,6
25/06/2024,29993,None,,Italiano,WORD - PDF,127721.0,,17:11:00,48,,2024,Junho 2024,6
25/06/2024,30250,None,,Italiano,WORD - PDF,3713.0,,17:29:00,1,,2024,Junho 2024,6
26/06/2024,30030,None,,Italiano,WORD - PDF,69534.0,,11:40:00,18,,2024,Junho 2024,6
26/06/2024,30212,None,,Italiano,WORD - PDF,51267.0,,15:40:00,17,,2024,Junho 2024,6
26/06/2024,30345,None,,Inglês,WORD - PDF,3339.0,,16:00:00,1,,2024,Junho 2024,6
26/06/2024,30156,None,,Italiano,WORD - PDF,11681.0,,16:30:00,1,,2024,Junho 2024,6
26/06/2024,30389,None,,Italiano,WORD - PDF,50421.0,,10:03:00,13,,2024,Junho 2024,6
27/06/2024,30334,None,,Italiano,WORD - PDF,39636.0,,13:20:00,13,,2024,Junho 2024,6
27/06/2024,30388,None,,Italiano,WORD - PDF,46620.0,,15:30:00,12,,2024,Junho 2024,6
27/06/2024,30405,None,,Inglês,WORD - PDF,3530.0,,15:45:00,2,,2024,Junho 2024,6
27/06/2024,30403,None,,Português,WORD - PDF,2582.0,,16:02:00,1,,2024,Junho 2024,6
